brand,model,identification,title,full_title,memory,color,price,discount_price,image,link,category,subcategory
Philips,Xenium E218,Green,Philips Xenium E218,Philips Xenium E218 Green,,darkgreen,109,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Xenium-E218-green-min.jpg,https://www.w-t.az/mehsul/60ed95e451e6c1659d6df987/philips-xenium-e218-green,Telefon və planşetlər,Mobil telefonlar
Philips,Xenium E590,,Philips Xenium E590,Philips Xenium E590 ,,,169,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/Xenium-E590-black-min.jpg,https://www.w-t.az/mehsul/60ed971151e6c1659d6df9c1/philips-xenium-e590,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy Z Fold 3 (F926),Phantom Black,Samsung Galaxy Z Fold 3 (F926),Samsung Galaxy Z Fold 3 (F926) Phantom Black,256GB,black,4199,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/zfold3new-min.jpg,https://www.w-t.az/mehsul/611393dc51e6c1659d6ebfa2/samsung-galaxy-z-fold-3-(f926)-phantom-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy Z Fold 3 (F926),Phantom Green,Samsung Galaxy Z Fold 3 (F926),Samsung Galaxy Z Fold 3 (F926) Phantom Green,256GB,dimgray,4199,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/zfoldgreen-min.jpg,https://www.w-t.az/mehsul/611393dc51e6c1659d6ebfa2/samsung-galaxy-z-fold-3-(f926)-phantom-green,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy Z Fold 3 (F926),Phantom Silver,Samsung Galaxy Z Fold 3 (F926),Samsung Galaxy Z Fold 3 (F926) Phantom Silver,256GB,gainsboro,4199,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/silver-2-min.jpg,https://www.w-t.az/mehsul/611393dc51e6c1659d6ebfa2/samsung-galaxy-z-fold-3-(f926)-phantom-silver,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy Z Flip 3 (F711),Phantom Black,Samsung Galaxy Z Flip 3 (F711),Samsung Galaxy Z Flip 3 (F711) Phantom Black,256GB,black,2499,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/flip3-black2-min.jpg,https://www.w-t.az/mehsul/6113974f51e6c1659d6ebfa5/samsung-galaxy-z-flip-3-(f711)-phantom-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy Z Flip 3 (F711),Cream,Samsung Galaxy Z Flip 3 (F711),Samsung Galaxy Z Flip 3 (F711) Cream,256GB,palegoldenrod,2499,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/flip3-beige-min.jpg,https://www.w-t.az/mehsul/6113974f51e6c1659d6ebfa5/samsung-galaxy-z-flip-3-(f711)-cream,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy Z Flip 3 (F711),Green,Samsung Galaxy Z Flip 3 (F711),Samsung Galaxy Z Flip 3 (F711) Green,256GB,darkslategray,2499,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/flip3-green-min.jpg,https://www.w-t.az/mehsul/6113974f51e6c1659d6ebfa5/samsung-galaxy-z-flip-3-(f711)-green,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A03s (A037),32GB Black,Samsung Galaxy A03s (A037),Samsung Galaxy A03s (A037) 32GB Black,32GB,black,299,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/a03s.jpg,https://www.w-t.az/mehsul/6114bfda8ffa5773d9d7bf42/samsung-galaxy-a03s-(a037)-32gb-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A03s (A037),32GB Blue,Samsung Galaxy A03s (A037),Samsung Galaxy A03s (A037) 32GB Blue,32GB,midnightblue,299,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/a03sblue-min.jpg,https://www.w-t.az/mehsul/6114bfda8ffa5773d9d7bf42/samsung-galaxy-a03s-(a037)-32gb-blue,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A03s (A037),32GB White,Samsung Galaxy A03s (A037),Samsung Galaxy A03s (A037) 32GB White,32GB,lavender,299,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/03svhite-min.jpg,https://www.w-t.az/mehsul/6114bfda8ffa5773d9d7bf42/samsung-galaxy-a03s-(a037)-32gb-white,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A03s (A037),64GB Black,Samsung Galaxy A03s (A037),Samsung Galaxy A03s (A037) 64GB Black,64GB,black,349,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/a03s.jpg,https://www.w-t.az/mehsul/6114bfda8ffa5773d9d7bf42/samsung-galaxy-a03s-(a037)-64gb-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A03s (A037),64GB Blue,Samsung Galaxy A03s (A037),Samsung Galaxy A03s (A037) 64GB Blue,64GB,midnightblue,349,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/a03sblue-min.jpg,https://www.w-t.az/mehsul/6114bfda8ffa5773d9d7bf42/samsung-galaxy-a03s-(a037)-64gb-blue,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A03s (A037),64GB White,Samsung Galaxy A03s (A037),Samsung Galaxy A03s (A037) 64GB White,64GB,lavender,349,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/03svhite-min.jpg,https://www.w-t.az/mehsul/6114bfda8ffa5773d9d7bf42/samsung-galaxy-a03s-(a037)-64gb-white,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A12 (A127),32GB Black,Samsung Galaxy A12 (A127),Samsung Galaxy A12 (A127) 32GB Black,32GB,black,339,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a12-black-min.jpg,https://www.w-t.az/mehsul/6118a14631d01101d232f700/samsung-galaxy-a12-(a127)-32gb-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A12 (A127),32GB Red,Samsung Galaxy A12 (A127),Samsung Galaxy A12 (A127) 32GB Red,32GB,red,339,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a12-red-min.jpg,https://www.w-t.az/mehsul/6118a14631d01101d232f700/samsung-galaxy-a12-(a127)-32gb-red,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A12 (A127),32GB Blue,Samsung Galaxy A12 (A127),Samsung Galaxy A12 (A127) 32GB Blue,32GB,lightseagreen,339,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/samsung-galaxy-a12-blue-min.jpg,https://www.w-t.az/mehsul/6118a14631d01101d232f700/samsung-galaxy-a12-(a127)-32gb-blue,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A12 (A127),64GB Black,Samsung Galaxy A12 (A127),Samsung Galaxy A12 (A127) 64GB Black,64GB,black,399,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a12-black-min.jpg,https://www.w-t.az/mehsul/6118a14631d01101d232f700/samsung-galaxy-a12-(a127)-64gb-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A12 (A127),64GB Blue,Samsung Galaxy A12 (A127),Samsung Galaxy A12 (A127) 64GB Blue,64GB,lightseagreen,389,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/samsung-galaxy-a12-blue-min.jpg,https://www.w-t.az/mehsul/6118a14631d01101d232f700/samsung-galaxy-a12-(a127)-64gb-blue,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A12 (A127),128GB Blue,Samsung Galaxy A12 (A127),Samsung Galaxy A12 (A127) 128GB Blue,128GB,lightseagreen,449,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/samsung-galaxy-a12-blue-min.jpg,https://www.w-t.az/mehsul/6118a14631d01101d232f700/samsung-galaxy-a12-(a127)-128gb-blue,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A12 (A127),128GB Red,Samsung Galaxy A12 (A127),Samsung Galaxy A12 (A127) 128GB Red,128GB,red,449,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a12-red-min.jpg,https://www.w-t.az/mehsul/6118a14631d01101d232f700/samsung-galaxy-a12-(a127)-128gb-red,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi Note 10 Pro (RAM 8GB),128GB Glacier Blue,Xiaomi Redmi Note 10 Pro (RAM 8GB),Xiaomi Redmi Note 10 Pro (RAM 8GB) 128GB Glacier Blue,128GB,lightblue,829,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/note-10-pro-blue-min (1).jpg,https://www.w-t.az/mehsul/612cafa6f866c43ad90daa24/xiaomi-redmi-note-10-pro-(ram-8gb)-128gb-glacier-blue,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi Note 10 Pro (RAM 8GB),128GB Onyx Gray,Xiaomi Redmi Note 10 Pro (RAM 8GB),Xiaomi Redmi Note 10 Pro (RAM 8GB) 128GB Onyx Gray,128GB,dimgray,829,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/note-10-pro-gray-min.jpg,https://www.w-t.az/mehsul/612cafa6f866c43ad90daa24/xiaomi-redmi-note-10-pro-(ram-8gb)-128gb-onyx-gray,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi 10 (RAM 4GB),64GB Carbon Gray,Xiaomi Redmi 10 (RAM 4GB),Xiaomi Redmi 10 (RAM 4GB) 64GB Carbon Gray,64GB,dimgray,529,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/grayredmi10-min.jpg,https://www.w-t.az/mehsul/6138bfe6f866c43ad90de84c/xiaomi-redmi-10-(ram-4gb)-64gb-carbon-gray,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi 10 (RAM 4GB),128GB Carbon Gray,Xiaomi Redmi 10 (RAM 4GB),Xiaomi Redmi 10 (RAM 4GB) 128GB Carbon Gray,128GB,dimgray,559,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/grayredmi10-min.jpg,https://www.w-t.az/mehsul/6138bfe6f866c43ad90de84c/xiaomi-redmi-10-(ram-4gb)-128gb-carbon-gray,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi 10 (RAM 4GB),128GB Sky Blue,Xiaomi Redmi 10 (RAM 4GB),Xiaomi Redmi 10 (RAM 4GB) 128GB Sky Blue,128GB,lightblue,559,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/redmi-10-sky-blue-min.jpg,https://www.w-t.az/mehsul/6138bfe6f866c43ad90de84c/xiaomi-redmi-10-(ram-4gb)-128gb-sky-blue,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi 10 (RAM 4GB),128GB Pebble White,Xiaomi Redmi 10 (RAM 4GB),Xiaomi Redmi 10 (RAM 4GB) 128GB Pebble White,128GB,gainsboro,559,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/whiteredmi10-min.jpg,https://www.w-t.az/mehsul/6138bfe6f866c43ad90de84c/xiaomi-redmi-10-(ram-4gb)-128gb-pebble-white,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi 10 (RAM 4GB),64GB Pebble White,Xiaomi Redmi 10 (RAM 4GB),Xiaomi Redmi 10 (RAM 4GB) 64GB Pebble White,64GB,gainsboro,529,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/whiteredmi10-min.jpg,https://www.w-t.az/mehsul/6138bfe6f866c43ad90de84c/xiaomi-redmi-10-(ram-4gb)-64gb-pebble-white,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi 10 (RAM 4GB),64GB Sky Blue,Xiaomi Redmi 10 (RAM 4GB),Xiaomi Redmi 10 (RAM 4GB) 64GB Sky Blue,64GB,lightblue,529,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/redmi-10-sky-blue-min.jpg,https://www.w-t.az/mehsul/6138bfe6f866c43ad90de84c/xiaomi-redmi-10-(ram-4gb)-64gb-sky-blue,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Redmi 10 (RAM 6GB),128GB Pebble White,Xiaomi Redmi 10 (RAM 6GB),Xiaomi Redmi 10 (RAM 6GB) 128GB Pebble White,128GB,gainsboro,589,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/whiteredmi10-min.jpg,https://www.w-t.az/mehsul/6139ce33f866c43ad90deb2e/xiaomi-redmi-10-(ram-6gb)-128gb-pebble-white,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13,128GB Blue,Apple iPhone 13,Apple iPhone 13 128GB Blue,128GB,steelblue,2339,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13blue2-min.jpg,https://www.w-t.az/mehsul/613b2205f866c43ad90e0f6e/apple-iphone-13-128gb-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13,128GB Pink,Apple iPhone 13,Apple iPhone 13 128GB Pink,128GB,pink,2339,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13pink-min.jpg,https://www.w-t.az/mehsul/613b2205f866c43ad90e0f6e/apple-iphone-13-128gb-pink,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13,128GB Midnight,Apple iPhone 13,Apple iPhone 13 128GB Midnight,128GB,darkslategray,2339,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13black-min.jpg,https://www.w-t.az/mehsul/613b2205f866c43ad90e0f6e/apple-iphone-13-128gb-midnight,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13,128GB Starlight,Apple iPhone 13,Apple iPhone 13 128GB Starlight,128GB,whitesmoke,2339,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13white-min.jpg,https://www.w-t.az/mehsul/613b2205f866c43ad90e0f6e/apple-iphone-13-128gb-starlight,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13,256GB Blue,Apple iPhone 13,Apple iPhone 13 256GB Blue,256GB,steelblue,2629,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13blue2-min.jpg,https://www.w-t.az/mehsul/613b2205f866c43ad90e0f6e/apple-iphone-13-256gb-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13,256GB Pink,Apple iPhone 13,Apple iPhone 13 256GB Pink,256GB,pink,2629,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13pink-min.jpg,https://www.w-t.az/mehsul/613b2205f866c43ad90e0f6e/apple-iphone-13-256gb-pink,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13,256GB Midnight,Apple iPhone 13,Apple iPhone 13 256GB Midnight,256GB,darkslategray,2629,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13black-min.jpg,https://www.w-t.az/mehsul/613b2205f866c43ad90e0f6e/apple-iphone-13-256gb-midnight,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13,256GB Starlight,Apple iPhone 13,Apple iPhone 13 256GB Starlight,256GB,whitesmoke,2629,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13white-min.jpg,https://www.w-t.az/mehsul/613b2205f866c43ad90e0f6e/apple-iphone-13-256gb-starlight,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Mini,128GB Blue,Apple iPhone 13 Mini,Apple iPhone 13 Mini 128GB Blue,128GB,steelblue,2039,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13blue2-min.jpg,https://www.w-t.az/mehsul/613b35f7f866c43ad90e0f9c/apple-iphone-13-mini-128gb-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Mini,128GB Pink,Apple iPhone 13 Mini,Apple iPhone 13 Mini 128GB Pink,128GB,pink,2039,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13pink-min.jpg,https://www.w-t.az/mehsul/613b35f7f866c43ad90e0f9c/apple-iphone-13-mini-128gb-pink,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Mini,128GB Starlight,Apple iPhone 13 Mini,Apple iPhone 13 Mini 128GB Starlight,128GB,whitesmoke,2039,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13white-min.jpg,https://www.w-t.az/mehsul/613b35f7f866c43ad90e0f9c/apple-iphone-13-mini-128gb-starlight,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,128GB Sierra Blue,Apple iPhone 13 Pro,Apple iPhone 13 Pro 128GB Sierra Blue,128GB,skyblue,2899,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/sierra-blue-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-128gb-sierra-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,128GB Graphite,Apple iPhone 13 Pro,Apple iPhone 13 Pro 128GB Graphite,128GB,dimgray,2899,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13-pro-gray-2-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-128gb-graphite,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,128GB Gold,Apple iPhone 13 Pro,Apple iPhone 13 Pro 128GB Gold,128GB,bisque,2899,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13progold-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-128gb-gold,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,256GB Sierra Blue,Apple iPhone 13 Pro,Apple iPhone 13 Pro 256GB Sierra Blue,256GB,skyblue,3099,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/sierra-blue-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-256gb-sierra-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,256GB Silver,Apple iPhone 13 Pro,Apple iPhone 13 Pro 256GB Silver,256GB,whitesmoke,3099,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13-pro-silver-2-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-256gb-silver,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,256GB Graphite,Apple iPhone 13 Pro,Apple iPhone 13 Pro 256GB Graphite,256GB,dimgray,3099,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13-pro-gray-2-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-256gb-graphite,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,256GB Gold,Apple iPhone 13 Pro,Apple iPhone 13 Pro 256GB Gold,256GB,bisque,3099,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13progold-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-256gb-gold,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,512GB Sierra Blue,Apple iPhone 13 Pro,Apple iPhone 13 Pro 512GB Sierra Blue,512GB,skyblue,3709,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/sierra-blue-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-512gb-sierra-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro,512GB Graphite,Apple iPhone 13 Pro,Apple iPhone 13 Pro 512GB Graphite,512GB,dimgray,3709,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13-pro-gray-2-min.jpg,https://www.w-t.az/mehsul/613b3835f866c43ad90e0fa3/apple-iphone-13-pro-512gb-graphite,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,128GB Sierra Blue,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 128GB Sierra Blue,128GB,skyblue,3229,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/sierra-blue-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-128gb-sierra-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,128GB Gold,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 128GB Gold,128GB,bisque,3229,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13progold-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-128gb-gold,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,128GB Silver,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 128GB Silver,128GB,whitesmoke,3229,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13-pro-silver-2-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-128gb-silver,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,128GB Graphite,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 128GB Graphite,128GB,dimgray,3229,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13-pro-gray-2-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-128gb-graphite,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,256GB Gold,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 256GB Gold,256GB,bisque,3499,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/ne13progold-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-256gb-gold,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,256GB Sierra Blue,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 256GB Sierra Blue,256GB,skyblue,3499,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/sierra-blue-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-256gb-sierra-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,256GB Graphite,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 256GB Graphite,256GB,dimgray,3499,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/13-pro-gray-2-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-256gb-graphite,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,512GB Sierra Blue,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 512GB Sierra Blue,512GB,skyblue,3879,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/sierra-blue-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-512gb-sierra-blue,Telefon və planşetlər,Mobil telefonlar
Apple,iPhone 13 Pro Max,1TB Sierra Blue,Apple iPhone 13 Pro Max,Apple iPhone 13 Pro Max 1TB Sierra Blue,1TB,skyblue,4449,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/sierra-blue-min.jpg,https://www.w-t.az/mehsul/613b3fc3f866c43ad90e0fb0/apple-iphone-13-pro-max-1tb-sierra-blue,Telefon və planşetlər,Mobil telefonlar
Nokia,105 4G,Black,Nokia 105 4G,Nokia 105 4G Black,,black,79,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/1054g-min.jpg,https://www.w-t.az/mehsul/6144748540f00e61a566334c/nokia-105-4g-black,Telefon və planşetlər,Mobil telefonlar
Nokia,110 4G,Black,Nokia 110 4G,Nokia 110 4G Black,,black,89,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/nokia1104g-min.jpg,https://www.w-t.az/mehsul/6144978a40f00e61a566339c/nokia-110-4g-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A52 (A525),4/128GB Awesome Blue,Samsung Galaxy A52 (A525),Samsung Galaxy A52 (A525) 4/128GB Awesome Blue,128GB,cornflowerblue,719,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a52-awesome-blue-min.jpg,https://www.w-t.az/mehsul/618523917042c60bfe134886/samsung-galaxy-a52-(a525)-4128gb-awesome-blue,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A52 (A525),8/256GB Awesome Black,Samsung Galaxy A52 (A525),Samsung Galaxy A52 (A525) 8/256GB Awesome Black,256GB,black,899,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a52-awesome-black-min.jpg,https://www.w-t.az/mehsul/618523917042c60bfe134886/samsung-galaxy-a52-(a525)-8256gb-awesome-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A52 (A525),4/128GB Awesome Violet,Samsung Galaxy A52 (A525),Samsung Galaxy A52 (A525) 4/128GB Awesome Violet,128GB,plum,719,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a52-awesome-violet-min.jpg,https://www.w-t.az/mehsul/618523917042c60bfe134886/samsung-galaxy-a52-(a525)-4128gb-awesome-violet,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A52 (A525),4/128GB Awesome White,Samsung Galaxy A52 (A525),Samsung Galaxy A52 (A525) 4/128GB Awesome White,128GB,gainsboro,719,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a52-awesome-white-min.jpg,https://www.w-t.az/mehsul/618523917042c60bfe134886/samsung-galaxy-a52-(a525)-4128gb-awesome-white,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A52 (A525),4/128GB Awesome Black,Samsung Galaxy A52 (A525),Samsung Galaxy A52 (A525) 4/128GB Awesome Black,128GB,black,719,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a52-awesome-black-min.jpg,https://www.w-t.az/mehsul/618523917042c60bfe134886/samsung-galaxy-a52-(a525)-4128gb-awesome-black,Telefon və planşetlər,Mobil telefonlar
Samsung,Galaxy A52 (A525),8/256GB Awesome Violet,Samsung Galaxy A52 (A525),Samsung Galaxy A52 (A525) 8/256GB Awesome Violet,256GB,plum,899,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/galaxy-a52-awesome-violet-min.jpg,https://www.w-t.az/mehsul/618523917042c60bfe134886/samsung-galaxy-a52-(a525)-8256gb-awesome-violet,Telefon və planşetlər,Mobil telefonlar
Xiaomi,Mi 11 Lite 5G,8/128GB Truffle Black,Xiaomi Mi 11 Lite 5G,Xiaomi Mi 11 Lite 5G 8/128GB Truffle Black,128GB,black,999,,https://w-t.ams3.cdn.digitaloceanspaces.com/images/mi11lite5g-min (3).jpg,https://www.w-t.az/mehsul/618530127042c60bfe134971/xiaomi-mi-11-lite-5g-8128gb-truffle-black,Telefon və planşetlər,Mobil telefonlar
